Dates,BTC allocations,BTC returns,BTC positions,ETH allocations,ETH returns,ETH positions,LTC allocations,LTC returns,LTC positions
2019-07-01,-1,0.0,0,0,0.0,0,0,0.0,0
2019-07-02,-1,-0.07750374665534165,-1,0,0.0,0,0,0.0,0
2019-07-03,1,0.06480701976683645,1,0,0.0,0,0,0.0,0
2019-07-04,1,0.0,0,0,0.0,0,0,0.0,0
2019-07-05,1,0.0,0,0,0.0,0,0,0.0,0
2019-07-06,1,-0.016924804522862602,1,0,0.0,0,0,0.0,0
2019-07-07,1,0.0,0,0,0.0,0,0,0.0,0
2019-07-08,1,0.0,0,0,0.0,0,0,0.0,0
2019-07-16,1,0.0,0,0,0.0,0,1,0.0,0
2019-07-17,1,-0.01064371570065048,1,0,0.0,0,1,0.05967167304336618,1
2019-07-18,1,0.054917746742637163,1,0,0.0,0,1,0.054875384649497594,1
2019-07-19,1,0.0,0,0,0.0,0,1,0.0,0
2019-07-20,1,-0.018656731277180483,1,0,0.0,0,1,-0.04834844662731508,1
2019-07-21,1,0.0,0,0,0.0,0,1,0.0,0
2019-07-22,1,0.0,0,0,0.0,0,1,0.0,0
2019-07-23,1,0.0,0,0,0.0,0,1,0.0,0
2019-07-24,1,0.0,0,0,0.0,0,1,-0.01220763841265593,1
2019-07-25,1,0.0,0,0,0.0,0,1,0.0,0
2019-07-26,1,0.0,0,0,0.0,0,1,0.0,0
2019-07-27,1,0.0,0,0,0.0,0,0,0.0,0
2019-07-28,0,0.0,0,0,0.0,0,0,0.0,0
2019-07-29,0,0.0,0,0,0.0,0,0,0.0,0
2019-07-30,0,0.0,0,0,0.0,0,0,0.0,0
2019-07-31,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-01,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-02,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-03,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-04,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-05,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-06,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-07,-1,0.0,0,0,0.0,0,0,0.0,0
2019-08-08,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-09,1,0.0,0,0,0.0,0,0,0.0,0
2019-08-10,1,0.0,0,0,0.0,0,0,0.0,0
2019-08-11,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-12,1,0.0,0,0,0.0,0,0,0.0,0
2019-08-13,1,0.0,0,0,0.0,0,0,0.0,0
2019-08-14,1,0.0,0,0,0.0,0,0,0.0,0
2019-08-15,1,-0.011700307658338627,1,0,0.0,0,0,0.0,0
2019-08-16,1,0.0,0,0,0.0,0,0,0.0,0
2019-08-17,1,0.0,0,0,0.0,0,0,0.0,0
2019-08-18,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-19,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-20,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-21,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-22,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-23,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-24,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-25,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-26,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-27,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-28,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-29,0,0.0,0,0,0.0,0,0,0.0,0
