Dates,BTC allocations,BTC returns,BTC positions,ETH allocations,ETH returns,ETH positions,LTC allocations,LTC returns,LTC positions
2019-07-01,-1,0.0,0,0,0.0,0,0,0.0,0
2019-07-02,-1,-0.07750374665534165,-1,0,0.0,0,0,0.0,0
2019-07-03,-1,0.0,0,0,0.0,0,0,0.0,0
2019-07-04,-1,0.03348145575201711,-1,0,0.0,0,0,0.0,0
2019-07-05,-1,0.0,0,0,0.0,0,0,0.0,0
2019-07-06,-1,0.0,0,0,0.0,0,0,0.0,0
2019-07-07,-1,0.0,0,0,0.0,0,0,0.0,0
2019-07-08,-1,0.0,0,0,0.0,0,0,0.0,0
2019-07-16,-1,0.10287456403206441,-1,0,0.0,0,-1,0.08132465028767455,-1
2019-07-17,-1,0.0,0,0,0.0,0,-1,0.0,0
2019-07-18,-1,-0.14034906028838723,-1,0,0.0,0,0,0.0,0
2019-07-19,-1,-0.028532218493813488,-1,0,0.0,0,0,0.0,0
2019-07-20,-1,0.0,0,0,0.0,0,0,0.0,0
2019-07-21,-1,-0.023900438421983194,-1,0,0.0,0,0,0.0,0
2019-07-22,-1,-0.014140392813828173,-1,0,0.0,0,0,0.0,0
2019-07-23,-1,0.00865519487521793,-1,0,0.0,0,0,0.0,0
2019-07-24,-1,0.0,0,0,0.0,0,0,0.0,0
2019-07-25,-1,0.0,0,0,0.0,0,0,0.0,0
2019-07-26,0,0.0,0,0,0.0,0,0,0.0,0
2019-07-27,-1,-0.0019423889321037446,-1,0,0.0,0,0,0.0,0
2019-07-28,0,0.0,0,0,0.0,0,0,0.0,0
2019-07-29,0,0.0,0,0,0.0,0,0,0.0,0
2019-07-30,0,0.0,0,0,0.0,0,0,0.0,0
2019-07-31,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-01,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-02,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-03,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-04,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-05,-1,0.0,0,0,0.0,0,0,0.0,0
2019-08-06,-1,-0.010313064638399538,-1,0,0.0,0,0,0.0,0
2019-08-07,-1,0.0,0,0,0.0,0,0,0.0,0
2019-08-08,-1,0.0,0,0,0.0,0,0,0.0,0
2019-08-09,-1,0.0,0,0,0.0,0,0,0.0,0
2019-08-10,-1,0.008993665877001011,-1,0,0.0,0,0,0.0,0
2019-08-11,-1,0.0,0,0,0.0,0,0,0.0,0
2019-08-12,-1,0.0,0,0,0.0,0,0,0.0,0
2019-08-13,-1,0.006629131604207639,-1,0,0.0,0,0,0.0,0
2019-08-14,-1,0.03930137193674488,-1,0,0.0,0,0,0.0,0
2019-08-15,-1,-0.07054722346994469,-1,0,0.0,0,0,0.0,0
2019-08-16,-1,-0.04764299085186385,-1,0,0.0,0,0,0.0,0
2019-08-17,-1,0.0,0,0,0.0,0,0,0.0,0
2019-08-18,-1,0.0,0,0,0.0,0,0,0.0,0
2019-08-19,-1,0.0,0,0,0.0,0,0,0.0,0
2019-08-20,-1,0.0,0,0,0.0,0,0,0.0,0
2019-08-21,-1,0.018003973531499518,-1,0,0.0,0,0,0.0,0
2019-08-22,-1,0.0,0,0,0.0,0,0,0.0,0
2019-08-23,-1,0.0,0,0,0.0,0,0,0.0,0
2019-08-24,-1,-0.016403437941690857,-1,0,0.0,0,0,0.0,0
2019-08-25,0,0.0,0,0,0.0,0,0,0.0,0
2019-08-26,-1,0.0,0,0,0.0,0,0,0.0,0
